2025-09-28 10:57:25,884 p=2514823 u=root n=ansible | PLAY [APK SIEM Product Installer - Fixed Version] *******************************************************************************************************************************************************************************************
2025-09-28 10:58:03,901 p=2514823 u=root n=ansible | ok: [host1]
2025-09-28 10:58:03,948 p=2514823 u=root n=ansible | ok: [host3]
2025-09-28 10:58:04,015 p=2514823 u=root n=ansible | ok: [host2]
2025-09-28 10:58:04,112 p=2514823 u=root n=ansible | ok: [bda]
2025-09-28 10:58:04,138 p=2514823 u=root n=ansible | TASK [install_elastic : Display verification results] ***************************************************************************************************************************************************************************************
2025-09-28 10:58:04,309 p=2514823 u=root n=ansible | ok: [host1] => {
    "msg": [
        "vm.max_map_count: 262144",
        "vm.swappiness: 1",
        "fs.file-max: 65536"
    ]
}
2025-09-28 10:58:04,363 p=2514823 u=root n=ansible | ok: [host2] => {
    "msg": [
        "vm.max_map_count: 262144",
        "vm.swappiness: 1",
        "fs.file-max: 65536"
    ]
}
2025-09-28 10:58:04,421 p=2514823 u=root n=ansible | skipping: [lb1]
2025-09-28 10:58:04,422 p=2514823 u=root n=ansible | ok: [bda] => {
    "msg": [
        "vm.max_map_count: 262144",
        "vm.swappiness: 1",
        "fs.file-max: 65536"
    ]
}
2025-09-28 10:58:04,423 p=2514823 u=root n=ansible | ok: [host3] => {
    "msg": [
        "vm.max_map_count: 262144",
        "vm.swappiness: 1",
        "fs.file-max: 65536"
    ]
}
2025-09-28 10:58:04,445 p=2514823 u=root n=ansible | TASK [install_elastic : Configure system limits for Elasticsearch] **************************************************************************************************************************************************************************
2025-09-28 10:58:04,745 p=2514823 u=root n=ansible | skipping: [lb1]
2025-09-28 10:58:05,836 p=2514823 u=root n=ansible | ok: [host3]
2025-09-28 10:58:05,911 p=2514823 u=root n=ansible | ok: [host1]
2025-09-28 10:58:05,912 p=2514823 u=root n=ansible | ok: [bda]
2025-09-28 10:58:06,040 p=2514823 u=root n=ansible | ok: [host2]
2025-09-28 10:58:06,055 p=2514823 u=root n=ansible | TASK [install_elastic : Disable swap temporarily] *******************************************************************************************************************************************************************************************
2025-09-28 10:58:06,288 p=2514823 u=root n=ansible | skipping: [lb1]
2025-09-28 10:58:06,929 p=2514823 u=root n=ansible | changed: [host1]
2025-09-28 10:58:07,004 p=2514823 u=root n=ansible | changed: [host3]
2025-09-28 10:58:07,100 p=2514823 u=root n=ansible | changed: [bda]
2025-09-28 10:58:07,220 p=2514823 u=root n=ansible | changed: [host2]
2025-09-28 10:58:07,255 p=2514823 u=root n=ansible | TASK [install_elastic : Comment out swap in fstab (optional)] *******************************************************************************************************************************************************************************
2025-09-28 10:58:07,552 p=2514823 u=root n=ansible | skipping: [lb1]
2025-09-28 10:58:08,532 p=2514823 u=root n=ansible | ok: [host3]
2025-09-28 10:58:08,540 p=2514823 u=root n=ansible | ok: [host2]
2025-09-28 10:58:08,556 p=2514823 u=root n=ansible | ok: [bda]
2025-09-28 10:58:08,595 p=2514823 u=root n=ansible | ok: [host1]
2025-09-28 10:58:08,632 p=2514823 u=root n=ansible | TASK [install_elastic : Check final swap status] ********************************************************************************************************************************************************************************************
2025-09-28 10:58:09,176 p=2514823 u=root n=ansible | skipping: [lb1]
2025-09-28 10:58:09,622 p=2514823 u=root n=ansible | ok: [host1]
2025-09-28 10:58:09,696 p=2514823 u=root n=ansible | ok: [host2]
2025-09-28 10:58:09,907 p=2514823 u=root n=ansible | ok: [host3]
2025-09-28 10:58:09,910 p=2514823 u=root n=ansible | ok: [bda]
2025-09-28 10:58:09,944 p=2514823 u=root n=ansible | TASK [install_elastic : Display swap status] ************************************************************************************************************************************************************************************************
2025-09-28 10:58:10,103 p=2514823 u=root n=ansible | ok: [host1] => {
    "msg": "Swap status: Swap:             0B          0B          0B"
}
2025-09-28 10:58:10,225 p=2514823 u=root n=ansible | ok: [host2] => {
    "msg": "Swap status: Swap:             0B          0B          0B"
}
2025-09-28 10:58:10,228 p=2514823 u=root n=ansible | ok: [host3] => {
    "msg": "Swap status: Swap:             0B          0B          0B"
}
2025-09-28 10:58:10,265 p=2514823 u=root n=ansible | skipping: [lb1]
2025-09-28 10:58:10,269 p=2514823 u=root n=ansible | ok: [bda] => {
    "msg": "Swap status: Swap:             0B          0B          0B"
}
2025-09-28 10:58:10,293 p=2514823 u=root n=ansible | TASK [install_elastic : Create base directories for all nodes] ******************************************************************************************************************************************************************************
2025-09-28 10:58:10,565 p=2514823 u=root n=ansible | skipping: [lb1] => (item=/usr/share/siem/elasticsearch) 
2025-09-28 10:58:10,580 p=2514823 u=root n=ansible | skipping: [lb1] => (item=/usr/share/siem/elasticsearch/shared-config) 
2025-09-28 10:58:10,593 p=2514823 u=root n=ansible | skipping: [lb1] => (item=/usr/share/siem/elasticsearch/certs) 
2025-09-28 10:58:10,595 p=2514823 u=root n=ansible | skipping: [lb1]
2025-09-28 10:58:11,338 p=2514823 u=root n=ansible | ok: [host3] => (item=/usr/share/siem/elasticsearch)
2025-09-28 10:58:11,409 p=2514823 u=root n=ansible | ok: [host2] => (item=/usr/share/siem/elasticsearch)
2025-09-28 10:58:11,435 p=2514823 u=root n=ansible | ok: [bda] => (item=/usr/share/siem/elasticsearch)
2025-09-28 10:58:11,480 p=2514823 u=root n=ansible | ok: [host1] => (item=/usr/share/siem/elasticsearch)
2025-09-28 10:58:12,276 p=2514823 u=root n=ansible | ok: [host3] => (item=/usr/share/siem/elasticsearch/shared-config)
2025-09-28 10:58:12,369 p=2514823 u=root n=ansible | ok: [host2] => (item=/usr/share/siem/elasticsearch/shared-config)
2025-09-28 10:58:12,408 p=2514823 u=root n=ansible | ok: [bda] => (item=/usr/share/siem/elasticsearch/shared-config)
2025-09-28 10:58:12,483 p=2514823 u=root n=ansible | ok: [host1] => (item=/usr/share/siem/elasticsearch/shared-config)
2025-09-28 10:58:13,219 p=2514823 u=root n=ansible | ok: [host3] => (item=/usr/share/siem/elasticsearch/certs)
2025-09-28 10:58:13,229 p=2514823 u=root n=ansible | ok: [bda] => (item=/usr/share/siem/elasticsearch/certs)
2025-09-28 10:58:13,236 p=2514823 u=root n=ansible | ok: [host2] => (item=/usr/share/siem/elasticsearch/certs)
2025-09-28 10:58:13,418 p=2514823 u=root n=ansible | ok: [host1] => (item=/usr/share/siem/elasticsearch/certs)
2025-09-28 10:58:13,433 p=2514823 u=root n=ansible | TASK [install_elastic : Create node-specific directories] ***********************************************************************************************************************************************************************************
2025-09-28 10:58:13,717 p=2514823 u=root n=ansible | skipping: [lb1]
2025-09-28 10:58:14,351 p=2514823 u=root n=ansible | ok: [host1] => (item=master-host1/data)
2025-09-28 10:58:14,455 p=2514823 u=root n=ansible | ok: [host2] => (item=master-host2/data)
2025-09-28 10:58:14,471 p=2514823 u=root n=ansible | ok: [host3] => (item=master-host3/data)
2025-09-28 10:58:14,511 p=2514823 u=root n=ansible | ok: [bda] => (item=bda-master/data)
2025-09-28 10:58:15,273 p=2514823 u=root n=ansible | ok: [bda] => (item=bda-master/logs)
2025-09-28 10:58:15,292 p=2514823 u=root n=ansible | ok: [host1] => (item=master-host1/logs)
2025-09-28 10:58:15,354 p=2514823 u=root n=ansible | ok: [host2] => (item=master-host2/logs)
2025-09-28 10:58:15,394 p=2514823 u=root n=ansible | ok: [host3] => (item=master-host3/logs)
2025-09-28 10:58:16,062 p=2514823 u=root n=ansible | ok: [host1] => (item=master-host1/config)
2025-09-28 10:58:16,127 p=2514823 u=root n=ansible | ok: [bda] => (item=bda-master/config)
2025-09-28 10:58:16,221 p=2514823 u=root n=ansible | ok: [host3] => (item=master-host3/config)
2025-09-28 10:58:16,280 p=2514823 u=root n=ansible | ok: [host2] => (item=master-host2/config)
2025-09-28 10:58:16,941 p=2514823 u=root n=ansible | ok: [host1] => (item=hot-host1/data)
2025-09-28 10:58:16,967 p=2514823 u=root n=ansible | ok: [host3] => (item=hot-host3/data)
2025-09-28 10:58:17,092 p=2514823 u=root n=ansible | ok: [host2] => (item=warm-host2/data)
2025-09-28 10:58:17,735 p=2514823 u=root n=ansible | ok: [host1] => (item=hot-host1/logs)
2025-09-28 10:58:17,823 p=2514823 u=root n=ansible | ok: [host3] => (item=hot-host3/logs)
2025-09-28 10:58:17,998 p=2514823 u=root n=ansible | ok: [host2] => (item=warm-host2/logs)
2025-09-28 10:58:18,639 p=2514823 u=root n=ansible | ok: [host1] => (item=hot-host1/config)
2025-09-28 10:58:18,691 p=2514823 u=root n=ansible | ok: [host3] => (item=hot-host3/config)
2025-09-28 10:58:18,960 p=2514823 u=root n=ansible | ok: [host2] => (item=warm-host2/config)
2025-09-28 10:58:19,424 p=2514823 u=root n=ansible | ok: [host1] => (item=ml-host1/data)
2025-09-28 10:58:19,692 p=2514823 u=root n=ansible | ok: [host3] => (item=cold-host3/data)
2025-09-28 10:58:19,846 p=2514823 u=root n=ansible | ok: [host2] => (item=sf-host2/data)
2025-09-28 10:58:20,161 p=2514823 u=root n=ansible | ok: [host1] => (item=ml-host1/logs)
2025-09-28 10:58:20,458 p=2514823 u=root n=ansible | ok: [host3] => (item=cold-host3/logs)
2025-09-28 10:58:20,904 p=2514823 u=root n=ansible | ok: [host2] => (item=sf-host2/logs)
2025-09-28 10:58:21,066 p=2514823 u=root n=ansible | ok: [host1] => (item=ml-host1/config)
2025-09-28 10:58:21,377 p=2514823 u=root n=ansible | ok: [host3] => (item=cold-host3/config)
2025-09-28 10:58:21,825 p=2514823 u=root n=ansible | ok: [host2] => (item=sf-host2/config)
2025-09-28 10:58:21,844 p=2514823 u=root n=ansible | TASK [install_elastic : Install OpenSSL] ****************************************************************************************************************************************************************************************************
2025-09-28 10:58:22,076 p=2514823 u=root n=ansible | skipping: [lb1]
2025-09-28 10:58:23,508 p=2514823 u=root n=ansible | ok: [host2]
2025-09-28 10:58:23,533 p=2514823 u=root n=ansible | ok: [host1]
2025-09-28 10:58:23,580 p=2514823 u=root n=ansible | ok: [host3]
2025-09-28 10:58:23,641 p=2514823 u=root n=ansible | ok: [bda]
2025-09-28 10:58:23,669 p=2514823 u=root n=ansible | TASK [install_elastic : Create certificate directory structure] *****************************************************************************************************************************************************************************
